Activity,Mobility,Complexity,Kurtosis,2nd Difference Mean,2nd Difference Max,Coeffiecient of Variation,Skewness,1st Difference Mean,1st Difference Max,Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,Variance,Mean of Vertex to Vertex Slope,FFT Delta MaxPower,FFT Theta MaxPower,FFT Alpha MaxPower,FFT Beta MaxPower,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Result
-0.049468112,0.747834047,-0.524823868,-0.223495872,0.001656208,-0.032373444,-0.033863109,-0.047349274,0.047524286,0.035613882,1.26792067,-0.161712767,0.682049661,0.032133488,-0.230762378,-0.033034068,-0.231955646,-0.031902489,-0.57769975,-0.036292576,-0.21759318,-0.215217724,-0.017721324,-0.153229501,1.233920958,-2.068296008,0.672128802,1.734593276,-2.542588937,0.335937789,0.751834701,-2.043506353,1.359609663,1.81652531,-2.258795267,-0.029913753,1.916651187,-2.206957182,-0.095508058,1.955965659,-2.485069493,0.482991072,1.659389582,-2.428091889,0.222861133,1.296231294,-2.386498062,0.870110873,1.453413841,-2.74454676,0.999716517,1.366417775,-2.40533973,0.702117102,1.266247114,-2.508992548,1.136332734,1.177393456,-2.639297221,1.106264519,1.251106388,-2.627312209,0.968236414,0.838659298,-1.941230096,1.26461614,1
-0.041686556,0.957954997,-0.517814179,-0.161237713,0.036083577,0.000474956,-0.035031785,-0.097416254,0.15164219,0.194577299,-0.583539564,0.05753526,1.691145181,0.129086832,-0.166771301,-0.030829825,-0.185985141,-0.030938212,0.041693414,-0.031994106,0.702446549,0.501006819,-0.09323551,-0.152936985,1.56896187,-2.870755967,0.906616938,2.126100074,-2.890794165,-0.114242895,1.367134461,-3.005528935,1.699682434,2.124852289,-2.708475552,0.102605543,2.195706725,-2.636065492,0.047732643,2.066733055,-3.035795625,0.65428327,2.05614229,-2.954390966,0.126849474,1.926994037,-3.08406983,0.743214016,2.08837451,-3.310605752,0.519479511,2.075246202,-3.08529377,0.326198806,1.762233927,-3.032399319,0.95701827,1.577454084,-3.166359323,0.858182897,1.859492731,-3.048285664,0.576832692,1.272012508,-2.921256537,1.384422458,1
-0.046494634,1.382457,-0.867884647,0.590309443,0.016807459,-0.024382666,-0.037144063,0.421261414,0.099956343,0.353610099,0.082317278,-0.121597212,-1.363184965,0.141901481,-0.227284233,-0.030584342,-0.230666743,-0.030654576,-0.815682353,-0.031910721,-0.228462706,0.060593905,-0.003824239,-0.151186736,1.763681278,-2.778812306,0.64505273,2.283746762,-2.90921199,-0.331499272,1.50351528,-3.186924344,1.542429684,2.363024112,-2.719187281,-0.299180225,2.448383503,-2.596856131,-0.887109356,2.343775119,-2.840688728,0.416489169,2.180311579,-2.856739624,0.112654836,1.875886025,-2.846447153,0.800957453,1.96017425,-3.170691691,0.530810486,2.264921281,-2.935611747,-0.087518844,1.976624841,-2.925147948,0.898219554,1.807184333,-3.233004956,0.493285397,2.049566243,-3.037199012,0.508259629,1.683327719,-2.832652117,0.484421345,1
-0.053904671,1.013723002,-0.6093875,-0.083906478,-0.068730387,-0.059405671,-0.037385325,0.628218047,0.010983218,-0.01110757,-1.427745134,-0.340341099,-0.343934946,0.009433659,-0.270548219,-0.033434072,-0.259948697,-0.032045026,-0.194087856,-0.036960387,-0.541937948,-0.111577281,-0.476762375,-0.154525776,1.598581773,-2.212049528,-0.104109937,1.815284297,-2.500061733,-0.210597864,1.223757501,-2.53962815,0.764716688,1.944480953,-2.361088264,0.154236928,1.894897257,-2.145133637,-0.542348314,1.979310663,-2.587591916,0.547433165,1.978402742,-2.742736102,-0.377286512,1.909006402,-2.486765432,0.429786352,1.460716814,-3.042902618,0.802425972,1.58083708,-2.578428011,0.092453309,1.795909099,-2.776693986,0.565614997,1.673051094,-2.739249335,0.51257071,1.981684292,-2.689625097,0.306490658,0.880731793,-2.063877674,0.961940124,1
-0.050182725,1.126975155,-0.665854207,-0.112630482,-0.043700618,-0.027391047,-0.039477507,-0.510471745,0.070563189,0.100850997,0.624193513,-0.218485024,1.034319314,0.067930194,-0.260315902,-0.032307252,-0.252336656,-0.031581601,-0.171417919,-0.03504533,0.101754833,-0.413772497,-0.443503507,-0.154952077,1.898278872,-2.714575472,0.296157779,2.230015724,-2.830850796,-0.253308465,1.480842927,-2.994365731,1.137455924,2.183937593,-2.730621941,-0.05767634,2.415617331,-2.456087493,-0.664434973,2.046584132,-2.697469002,0.55056913,1.783462856,-2.682508743,0.216132508,2.094461756,-2.768122755,0.178486292,1.627291293,-3.202175191,0.973585209,1.71887678,-2.820685581,0.355603881,1.92715476,-2.70852954,0.72035648,1.914784959,-2.967535808,0.08521402,2.184600902,-3.072479345,0.072413847,1.267777625,-2.701478565,0.865019052,1
-0.051338496,1.184201983,-0.715929986,-0.089959432,-0.030510412,-0.048342044,-0.035810514,0.735733629,0.055357775,0.096960017,-0.171185603,-0.26984054,-0.909420428,0.059188675,-0.269961968,-0.032494375,-0.259810992,-0.031668086,-0.188483932,-0.035464593,-0.249433359,-0.686117236,-0.357837168,-0.154163402,2.037577141,-2.541768437,0.215078363,2.129427312,-2.62858079,-0.122488766,1.464487872,-2.925629947,0.921515836,1.805334458,-2.522493151,0.118306062,2.185127122,-2.357521495,-0.362164955,2.408379783,-2.858261363,-0.219890806,2.048870621,-2.398359395,0.182178834,2.143118518,-2.777453006,0.196416742,1.594443898,-2.783948399,1.062389677,1.789031356,-2.93576975,0.476143013,2.028993114,-2.827660322,0.152077503,1.84501458,-2.77860939,0.198536749,2.174628707,-2.858447594,-0.471050067,1.187682108,-2.779996204,1.153456466,1
-0.051590568,0.763076793,-0.301639962,-0.277610423,-0.083211887,-0.061999518,-0.033945081,0.744878882,0.003822764,-0.046917247,0.221157762,-0.241534695,-0.192795424,0.003889719,-0.267616578,-0.033569831,-0.256347598,-0.032099839,0.065675748,-0.037287004,-0.333247799,-0.282193486,-0.195923519,-0.155070862,1.780489816,-2.537355554,0.010830591,2.016733146,-2.552544926,-0.390238297,1.350383425,-2.801208493,0.858934782,1.754561636,-2.465967076,0.155403998,2.204987165,-2.252408488,-0.879166922,2.036105858,-2.553073515,-0.135471096,1.927123202,-2.374157083,-0.174882539,1.773044144,-1.98267621,0.39583743,1.258709629,-2.725868948,0.814023095,1.576419162,-2.344999887,0.247828021,1.774580121,-2.339886247,0.277566599,1.66319406,-2.63060261,0.436092152,1.597650819,-2.475750682,0.123943503,1.162672915,-2.503019338,0.947344456,1
-0.053355319,1.46360554,-0.961952558,0.532676967,-0.051337565,0.002521563,-0.035104596,-1.190951164,0.041455107,0.173692081,0.655707577,-0.356297443,0.872994386,0.057217463,-0.288540192,-0.032500469,-0.271980214,-0.031583642,-0.135108438,-0.035135697,-0.232289981,-0.332187382,-0.505242168,-0.154535297,1.92125175,-2.578755726,0.117001108,2.115158792,-2.923022006,-0.371621185,1.54182083,-3.082142852,1.091085278,2.126695406,-2.599717214,0.235193624,2.298346774,-2.514644217,-0.704722494,2.204427933,-2.692709275,0.304308766,1.799034842,-2.599803039,0.310951361,2.227755503,-2.664683742,0.511693753,1.659835474,-3.212430903,1.08296963,1.962457352,-2.929063911,0.409559465,1.868371115,-2.941538956,0.935733745,1.815019288,-2.934545643,0.774396442,2.297981141,-2.959884677,0.116397504,1.142651135,-2.693304494,1.378190635,1
-0.046438029,1.118802111,-0.727733924,0.373958584,0.052829604,0.25450367,-0.034043565,-0.465287687,0.085497005,0.236283081,0.013924691,-0.107133828,0.619048365,0.108536529,-0.229844002,-0.03140896,-0.231697106,-0.031095766,0.521383389,-0.034200133,0.204378744,-0.355710045,-0.4407966,-0.152437645,1.77782538,-1.994883544,-0.864246979,1.996898138,-1.982861333,-1.326449649,1.636157559,-2.374195936,-0.194278906,2.080637986,-1.639847339,-1.023168941,2.200364621,-1.50722865,-1.304551931,1.953572426,-1.996256248,-0.646059164,1.770397086,-1.612187145,-0.773134446,2.42676185,-2.070879688,-1.221505478,1.759659276,-2.317624475,-0.552308167,1.886015322,-2.184147932,-1.165453754,1.953987824,-2.111352709,-0.95528212,1.877302248,-2.088871185,-0.899970364,1.702376092,-2.252062203,-0.224001862,1.413169879,-2.109407981,-0.219099832,1
-0.051601991,0.571607431,-0.440199028,-0.252595417,-0.038211625,-0.050091038,-0.032144555,-0.310747021,-0.006939053,-0.064566634,0.040497692,-0.227590884,-0.321191945,-0.018332274,-0.255703765,-0.033890349,-0.247649221,-0.032207445,-0.025818384,-0.037596642,-0.103465349,-0.179170269,0.28347824,-0.152446862,0.969959729,-2.102866442,1.380496814,1.091737372,-2.16323526,1.211838777,1.024596222,-2.40956886,1.901295033,1.443368406,-2.025919013,0.597627474,1.56067544,-2.022617168,0.085141808,1.67128285,-2.192746745,0.6312881,0.604776358,-1.95211097,1.609254792,1.733500718,-2.398215035,0.452445213,1.16846988,-2.620451515,1.193193283,1.267038449,-2.649660615,1.07568543,1.042661222,-2.252158047,1.273242104,1.018977541,-2.427181923,1.309465876,0.807503421,-2.440897329,1.758826428,1.03006696,-2.14052752,0.994792882,1
-0.052467191,0.638365028,-0.486222002,-0.223915287,-0.051140485,-0.083688285,-0.034939634,-0.116874817,-0.015730009,-0.071014201,-0.209891596,-0.259511347,-0.013811322,-0.021506493,-0.267869224,-0.033938221,-0.255696641,-0.032219109,0.007483788,-0.037670046,-0.505738633,-0.316008358,0.456789795,-0.153260545,0.798204818,-1.95526657,1.728477043,1.070118775,-2.34179135,0.998772503,1.063424272,-2.295914325,1.641584744,1.399919341,-2.184222639,0.793095471,1.44317199,-1.932463949,0.978396761,1.784324512,-2.276512129,0.606090035,0.909318612,-2.298665595,1.526112033,1.918629314,-2.446045713,0.502285738,1.194100153,-2.534282987,1.034865774,1.294754654,-2.630229588,0.961441571,1.206750404,-2.326700909,1.386998892,0.911938553,-2.442543013,1.663777531,1.025332795,-2.34838506,1.272176365,0.809705134,-1.831287386,0.981987034,1
-0.047008601,0.180800667,0.089651088,-0.328424995,-0.04914529,-0.05058188,-0.034507472,0.143895599,-0.003121017,-0.052347362,1.734957865,-0.043866766,0.126824991,-0.007931662,-0.177713943,-0.033727503,-0.194101654,-0.032148919,0.00462267,-0.037431063,0.510569563,0.006577347,-0.203663195,-0.155106832,0.878525439,-2.155859384,1.187001897,1.28306039,-2.42096262,0.565461334,1.004564033,-2.49855687,1.327926673,1.367920719,-2.305420769,0.472211538,1.457295983,-2.032701088,0.002207977,1.738685376,-2.166935646,0.163805728,0.881879041,-2.112028488,0.872464948,1.840645197,-2.637424475,0.009476321,1.346574903,-2.45438343,1.066588249,1.410400662,-2.561096886,0.609013749,0.997009339,-2.279255944,0.935786939,1.150874109,-2.527706259,0.787977296,0.897123619,-2.494894047,1.446921134,0.932340806,-2.136977546,0.755741475,1
-0.047036257,0.19613091,0.15018348,-0.312296458,-0.072996961,-0.066367379,-0.037527071,0.132844528,-0.015463915,-0.068469144,-0.528568011,-0.058601286,-0.3786232,-0.013762072,-0.169513703,-0.033831164,-0.185482099,-0.032182664,-0.126915126,-0.037610559,0.573771169,0.454986508,-0.564493903,-0.153272667,1.162082028,-2.306308903,0.883458003,1.557850295,-2.557417881,-0.125960991,1.184777075,-2.505667781,1.158674627,1.554057404,-2.320707545,0.346817743,1.791559188,-2.127700795,-0.543502899,1.849669642,-2.426439932,0.203450891,1.15841567,-2.407090151,0.775757537,1.956266119,-2.613151949,-0.233686958,1.530402484,-2.740540067,0.558455638,1.323373511,-2.747643442,0.658653181,1.430565759,-2.439080209,0.265385529,1.218365678,-2.449261637,0.467562082,1.123372357,-2.625343878,1.086284827,1.278074349,-2.274342785,0.441195333,1
-0.044818938,0.667447014,-0.297261364,-0.012837561,-0.011576189,0.021927882,-0.036390702,0.896546359,0.047352622,0.165419017,-1.469644936,-0.017095655,-1.020066986,0.065757756,-0.170094431,-0.03233141,-0.187802913,-0.031550097,-0.500011173,-0.034990647,0.580411014,-0.430207606,-0.100228274,-0.154659076,1.443785108,-2.753466706,0.972977616,1.879111733,-2.8381118,-0.112957189,1.511024727,-3.006938219,1.286611237,2.124639061,-2.617596658,-0.403345985,2.160935476,-2.518875162,-0.483947071,2.466699575,-2.751368145,-0.29900921,1.656421011,-2.693835199,0.635752073,1.959513063,-2.691379964,0.064855662,1.984434276,-2.94991232,0.208329806,1.617958233,-2.856550782,0.337502931,1.686586244,-2.893763732,0.736954622,1.833460354,-3.041128934,0.17821886,1.410101866,-2.834880402,0.874575206,1.584772992,-2.677492772,0.287677111,1
-0.038224528,0.506327491,-0.180481562,0.088406835,0.027199239,0.260909273,-0.037675156,0.60633863,0.054157892,0.288757348,-1.064964736,0.182086388,0.455721101,0.093939738,-0.084917325,-0.031774244,-0.124862144,-0.031211442,0.05409099,-0.034594429,0.415084134,0.384386526,-0.299499297,-0.152705315,1.662327581,-2.3372675,-0.248285961,1.398746999,-2.249395868,-0.009309823,1.651634898,-2.757795481,0.261325743,1.817447096,-2.061526122,-0.73453572,2.05463747,-1.938158123,-1.411983617,2.00009483,-2.24626657,-0.502505763,1.955388795,-2.093070236,-1.041692789,2.028348364,-2.150571128,-0.93233169,2.088216266,-2.488897917,-0.927572549,1.902291632,-2.338586902,-1.145874171,1.683094141,-2.234358229,-0.304584159,1.803729044,-2.41863195,-0.809479037,1.511342363,-2.364118829,-0.188130697,1.671470671,-2.357256601,-0.170085823,1
-0.028006976,0.201302464,0.44821398,0.171386453,-0.011729865,-0.043221603,-0.034787007,0.518331596,0.092651199,0.176159194,3.559589682,0.449104391,-0.446469825,0.109309042,0.138320748,-0.031401156,0.050313381,-0.031164956,-0.237763888,-0.033439585,2.892748604,-0.253184811,-0.412015826,-0.154194183,1.554706149,-2.570649288,0.384887472,1.699244617,-3.091681065,0.503035902,1.57749082,-3.073567219,0.794201263,1.833299773,-2.775415005,0.092777628,2.272789778,-2.503134364,-1.169328045,2.240586319,-3.048136733,0.040607302,2.373124241,-3.14480633,-0.727939825,2.52510017,-3.247315856,-0.617398469,2.745932499,-3.438325009,-0.986518341,2.141352702,-3.292929169,-0.285007761,1.944249974,-3.127472991,0.307502855,2.111418138,-3.33335524,-0.127509558,1.505861309,-3.161639533,1.020714662,1.441166287,-2.562555301,0.766963722,1
-0.043192433,0.000412238,0.332366583,-0.390548731,-0.048337514,-0.096552389,-0.036162723,-0.773884008,0.009826183,-0.052521812,-1.510751826,0.083963108,-0.09372814,-0.009698249,-0.118999003,-0.033769485,-0.146036715,-0.03216466,-0.254256128,-0.037373175,1.888378937,-0.007737568,-0.11658135,-0.153024967,0.75830307,-2.089297089,1.415957641,1.070534393,-2.301559589,1.17583771,1.047290808,-2.258766875,1.078583505,1.20106416,-2.038570564,0.578281006,1.675499797,-1.989986561,-0.623227286,1.136547437,-2.149248072,0.781652669,1.379006024,-2.185244872,-0.036226454,1.449277826,-2.340130723,0.1342897,1.619616415,-2.589284512,0.22985558,1.409797095,-2.543329477,0.201455851,1.11390771,-2.521695359,0.915677928,1.351765637,-2.578185351,0.621986315,0.787342552,-2.438664965,1.379675871,0.852071234,-2.164396594,0.91340382,1
-0.043568239,-0.004932962,0.422369491,-0.429800934,-0.053621244,-0.074971249,-0.030182776,-0.236680122,-0.005684214,-0.050318476,-0.790803051,0.072879313,0.155210664,-0.002997598,-0.150765456,-0.033693032,-0.175240493,-0.03213655,0.243896478,-0.037381878,0.203490069,0.13969716,-0.20521755,-0.153960066,0.972513935,-2.056202516,0.799571021,1.107020759,-2.339816468,0.996322688,1.071380217,-2.122322262,0.416777752,1.25421271,-2.169026676,0.512259044,1.908834364,-2.166748347,-0.553245177,1.419258027,-2.345761852,0.489078479,1.791144541,-2.49316821,-0.541321841,1.657020169,-2.461711388,-0.171363097,1.952744047,-2.754274329,-0.337554714,1.520107335,-2.720333936,0.244228619,1.289979479,-2.481782635,0.815975909,1.363493363,-2.571959642,0.642815132,0.952213409,-2.512444858,1.187663962,0.979249959,-1.984877266,0.664736791,1
-0.049853154,0.55630621,-0.303999739,-0.320290187,-0.046740984,-0.038545113,-0.034156605,-0.301989628,0.012359264,-0.046246688,0.043261191,-0.174387444,-0.190853822,0.00203285,-0.242957638,-0.033548483,-0.240043653,-0.032084242,-0.054512201,-0.037165365,0.122708829,0.872490748,-0.3880279,-0.152526194,1.003466693,-2.328324434,1.304896021,1.383485752,-2.284002317,0.792253109,1.252189075,-2.691053521,1.145249737,1.375854169,-2.118664899,0.697688644,2.103566326,-2.034756413,-0.587278915,1.474536852,-2.186835897,0.474368638,1.601107577,-2.267063505,-0.133609476,1.831068197,-2.585657833,0.01061545,1.819660696,-2.690602238,-0.011929125,1.528316184,-2.462012995,0.141112704,1.437063588,-2.455267318,0.599220435,1.594565107,-2.518386085,0.342190455,0.969858587,-2.3566317,1.239280237,1.084804064,-2.137394492,0.463055388,1
-0.048560003,0.363328436,-0.073029226,-0.184014136,-0.052041617,-0.067327116,-0.02087901,0.188419164,-0.011640631,-0.058208076,0.239220532,-0.126291315,0.187289699,-0.010507067,-0.21655828,-0.033785593,-0.218409419,-0.032167861,-0.038368157,-0.037509579,0.522403064,0.279661442,-0.503430757,-0.151389603,0.984820129,-2.189050305,1.410890546,1.247476952,-2.438285833,0.909722044,1.04651864,-2.411102264,1.074292901,1.407824775,-2.06622389,0.452835967,2.125990593,-2.218243486,-1.083477194,1.471303168,-2.467488894,0.968632339,1.599605757,-2.579241846,0.263530954,1.6809064,-2.66283782,0.353964431,1.729491049,-2.728192613,0.29336512,1.490750027,-2.763814811,0.421749151,1.297248789,-2.457097303,0.672926398,1.460815134,-2.433149975,0.614279753,0.86453316,-2.508221561,1.461746744,0.983315403,-2.076815506,0.672147895,1
-0.055699387,2.392742732,-1.486878805,2.739637349,-0.057712971,0.252098309,-0.035689175,-2.367441627,0.043019798,0.247536418,0.620752077,-0.56300154,1.004998923,0.105092641,-0.350687033,-0.031524028,-0.31004097,-0.031151446,-0.111154262,-0.034523037,-0.751228588,-0.934314671,-0.735055338,-0.156285513,1.980004892,-2.569834799,-0.008519876,2.32016174,-2.391323777,-1.007392105,2.54663979,-2.999563893,-0.277408995,2.654695079,-2.135505212,-1.023265701,2.930278202,-2.032065323,-1.901479853,3.130661267,-2.687050141,-1.267661545,2.53639893,-2.352661994,-0.928968729,2.810818629,-2.00527469,-0.62490572,2.769404429,-2.720705082,-1.226074379,2.731984014,-1.884186962,-0.47879041,2.399212372,-2.700915512,-0.77259993,2.030140844,-2.684112022,-0.324805161,2.502595166,-2.465539259,-0.83851476,2.260872501,-2.486044864,-0.536952673,1
-0.058115376,1.756525877,-1.13988501,-0.213115094,-0.105266314,-0.075980991,-0.035340925,-0.079921441,-0.023122223,-0.07449818,0.131479295,-0.599166609,-0.175660537,-0.003910773,-0.355954062,-0.033677685,-0.313759259,-0.032141549,0.032306771,-0.037560949,-0.60188287,-0.918111871,-0.637255239,-0.156229564,1.638422897,-2.199989416,0.076706319,2.249560733,-2.332284488,-0.574325362,1.875081518,-2.680946594,0.029677785,2.540246742,-1.789828398,-0.165181693,2.557272941,-1.904840892,-1.170518886,2.209672245,-2.514352881,-0.408860004,1.461243093,-2.025642135,0.473292526,2.136520117,-1.972083022,0.19058166,2.295228058,-2.698135673,-0.869134379,2.675664864,-1.698136274,0.077390396,1.857941144,-2.074041162,-0.162615078,1.404085944,-2.503222592,0.324835742,2.07406887,-2.227511357,-0.514279396,1.749988109,-2.020072218,-0.251395756,1
-0.057268996,1.62491988,-1.024498517,-0.207309727,-0.130121793,-0.070310018,-0.035217709,0.01366836,-0.039388288,-0.069113809,0.731901134,-0.564383108,0.374939151,-0.010629637,-0.338988497,-0.03378943,-0.302136725,-0.032171823,-0.396371537,-0.03780712,-0.520916027,-1.045738182,-0.69268209,-0.156555213,1.745161514,-2.180362045,-0.478199208,2.055528883,-2.285847027,-1.203343258,1.903256909,-2.405165103,-0.231949734,2.339287745,-2.321941222,-0.973492288,2.77167558,-1.537189052,-1.02893375,2.379004148,-2.466856506,-0.569803702,1.559116831,-2.571350244,-0.204498777,2.421058377,-1.902415037,0.157108243,2.581237912,-2.475092865,-0.832227678,2.620974115,-2.192715401,-0.461214642,2.098095061,-2.46490983,-0.232505663,1.65351972,-2.604018361,0.005286583,2.030846007,-2.416436014,-0.543951359,1.549148237,-1.938652314,-0.432977546,1
-0.058209938,1.620470342,-1.068861377,-0.261082365,-0.122228562,-0.081577227,-0.036199476,-0.124845782,-0.04989986,-0.077835596,-0.201101359,-0.597129629,-0.327672647,-0.016724234,-0.361348865,-0.033865689,-0.31687633,-0.032192806,-0.361373244,-0.037961689,-0.754491613,-0.940356114,-0.633676962,-0.156327965,1.662750798,-2.204808083,-0.155392005,2.045856864,-2.543445398,-0.84394454,1.938246165,-2.443448594,0.175340959,2.303446775,-2.015706875,-0.74522653,2.526014079,-1.895852994,-1.350381477,2.16870243,-2.475994484,-0.245174881,1.254072761,-2.512928755,0.612823366,2.321046787,-2.11186127,-0.549233651,2.237159875,-2.244560127,-0.142569909,2.884446983,-1.393349351,0.225194073,1.849981579,-2.054887857,-0.148555067,1.555139137,-2.364042508,0.200212806,2.171614012,-1.869007703,0.178061089,1.684173898,-2.411396194,0.012425712,1
-0.057909104,2.499847706,-1.519004492,1.06238708,-0.078469951,0.023735673,-0.036100192,0.236841922,0.012331357,0.153198337,-0.786558311,-0.665814274,-0.866256567,0.065074686,-0.356054173,-0.032393757,-0.31410177,-0.031577367,0.085756862,-0.035728643,-0.772027459,-0.983471885,-0.747524158,-0.156091627,2.033163254,-2.499338784,0.185823597,2.732251466,-2.289082532,-0.446156639,2.087585435,-2.703342385,-0.142575665,2.993142431,-1.743288333,-0.138291627,2.622546272,-1.627047453,-0.358734992,2.578938722,-2.736019939,-0.314463312,2.004775577,-2.332075996,0.033393995,2.425108328,-2.396837851,-0.383066517,2.535857687,-2.946784675,-0.752831601,2.756117922,-2.164123816,-0.596267908,2.478205764,-2.637610747,-0.774242128,1.724212667,-2.796348138,0.313513335,2.590490677,-2.697281738,-0.998035024,1.794052277,-2.684843791,0.031306587,1
-0.05452442,2.189237586,-1.362476428,1.324251122,-0.037252496,0.212427819,-0.033080534,-0.166904878,0.053469699,0.180600743,-0.476850452,-0.510732721,-0.679950229,0.109447528,-0.337916317,-0.031423128,-0.302205515,-0.031157559,-0.053177936,-0.034553067,-0.55383609,-0.934489287,-0.625890005,-0.156244463,2.213929928,-2.467548271,-1.107850509,2.56294241,-2.185105371,-1.686861846,2.468532345,-2.824286914,-0.504619736,2.747407164,-1.452051014,-0.59987193,3.277735775,-1.049360286,-0.950986834,3.080291987,-1.980588498,-0.796575966,1.881775878,-2.32881042,-0.43176082,2.534582894,-2.385330694,-1.387650152,2.562569497,-2.507047589,-1.312365038,2.651609939,-2.366074866,-1.650340583,2.470598176,-2.285954855,-1.021216823,2.206207043,-2.319533819,-0.552610077,2.331079559,-2.537533226,-1.291644847,2.161547024,-2.52367026,-0.991173349,1
-0.05507001,1.899507876,-1.153500795,0.316082849,-0.092694168,-0.086585895,-0.041378291,0.107805917,0.020096732,0.101213834,0.560012274,-0.485464987,-0.426327122,0.054471756,-0.324468031,-0.03259807,-0.294868418,-0.031679905,-0.103849104,-0.035619387,-0.608560621,-0.805684959,-0.674290583,-0.156119693,1.954954469,-2.572060276,0.358549963,2.220347272,-2.830886284,-0.59085328,2.242342519,-3.21416814,0.181288162,1.934990539,-2.574733673,0.27030704,2.652884566,-2.498762558,-1.331409715,2.611099074,-2.819282766,-0.030904017,2.481588347,-2.585491018,-0.096867087,2.889964198,-2.180490453,0.28824588,2.306734783,-3.176373794,-0.210789342,2.088605484,-2.878044081,-0.32313912,2.481466288,-3.091589539,-0.68410344,3.022599889,-2.890007637,-1.091155791,2.418984341,-2.936731461,-0.726432004,2.112837064,-2.791872937,-0.427129925,1
-0.056196163,1.296069101,-0.829797828,-0.202009376,-0.109618661,-0.052187453,-0.035753667,-0.263379009,-0.031272166,-0.060467469,-0.625721781,-0.482242129,0.185183018,-0.006391395,-0.32325075,-0.033698502,-0.293551243,-0.032136261,-0.062674798,-0.037656984,-0.420156454,-0.853899377,-0.548653336,-0.156317254,1.640171263,-2.247927942,-0.049531497,2.001656867,-2.315333473,-0.635459902,1.332084909,-2.386247504,0.593609323,1.884205409,-2.092093914,0.227141529,2.303042295,-2.238442553,-1.210496512,2.089282645,-2.051790699,0.719460529,1.821747285,-1.983559448,0.07948943,2.344068259,-1.966226659,0.351850901,2.156159682,-2.96662164,-0.64494083,1.705072031,-2.519245695,-0.380662632,1.811103824,-2.435831897,-0.331035279,2.157903617,-2.280977748,-0.534447811,1.957436891,-2.524016904,-0.616499566,1.705529452,-2.288972974,-0.14725261,1
-0.057449101,1.194072962,-0.802057638,-0.28972166,-0.128962988,-0.087269049,-0.034455756,-0.145279874,-0.055420626,-0.080406185,1.318206178,-0.517123647,-0.061179007,-0.020256162,-0.282741882,-0.033946838,-0.268376991,-0.03222237,-0.032306005,-0.037989823,-0.585514467,-0.809710696,-0.48908606,-0.156195016,1.521172037,-2.284995923,-0.05343138,1.932937271,-2.422168127,-0.642660518,1.305296968,-2.62237553,0.644602844,1.640144357,-2.137539627,-0.009205352,2.382399656,-2.17168944,-1.481904139,1.737439356,-2.401006865,0.606699741,1.718796511,-2.552165269,-0.268571702,2.349714238,-2.733985353,-0.58128995,1.842146181,-2.885760992,-0.188751914,1.91228226,-2.743412611,-0.161358332,1.833299091,-2.470973406,-0.145770775,2.128872858,-2.644727241,-0.779371042,1.993796466,-2.750155269,-0.633234325,1.696659789,-2.225581908,-0.591854531,1
-0.055231679,1.040806339,-0.503716348,-0.287947345,-0.123118216,-0.098424088,-0.036650226,-0.653462737,-0.038390858,-0.069271639,0.3599276,-0.416384572,0.006065659,-0.014370265,-0.310482875,-0.033828341,-0.286061514,-0.03218247,-0.06907596,-0.037774122,-0.510558117,-0.962125528,-0.651694396,-0.156348023,1.639472899,-2.410568224,0.0692069,2.080262292,-2.495124203,-0.891682244,1.628131139,-2.861907374,0.4563724,2.042944375,-2.122647912,-0.276020748,2.414753975,-2.140223596,-1.499062781,1.913792355,-2.288719235,0.269780981,2.045223919,-2.420732134,-0.419318271,2.444394016,-2.419936364,-0.460801922,2.03560122,-2.795487488,-0.338325246,1.836795005,-2.466711092,-0.396479472,1.710477549,-2.256974533,-0.482906383,2.268734054,-2.323608202,-1.243084254,1.999049127,-2.624256967,-0.740304519,1.508057729,-2.314381858,-0.277125528,1
-0.058511551,1.540822654,-1.054955954,-0.121925387,-0.122750338,-0.073219915,-0.036355436,0.225699037,-0.053487354,-0.074799565,-1.238786318,-0.589278224,-0.105153139,-0.019210744,-0.330877732,-0.033926692,-0.299227469,-0.032219195,0.105599274,-0.037949896,-0.787828246,-0.787839211,-0.600360458,-0.155776954,1.385937658,-2.366888991,0.391214133,2.14852582,-2.323924563,-0.171691261,1.896718777,-2.673182156,-0.048139998,1.759495445,-1.92465556,0.939553956,2.304865705,-2.109334472,-1.102513145,1.845928911,-2.419693696,0.495216723,1.674965597,-2.315162346,-0.092850561,2.122565496,-2.300330981,-0.224765158,2.012161454,-2.645032907,-0.078766549,1.655968744,-2.480632117,-0.16379154,1.871256002,-2.533984381,-0.039081318,2.333696187,-2.317599617,-0.673440664,1.993082679,-2.721021035,-0.51640983,1.498382585,-2.233150323,-0.370194645,1
